pre,post,weight
10100,28082,1
10100,28160,7
10100,28862,3
10100,28871,4
10100,29216,1
10100,29287,1
10100,29873,1
10100,30041,1
10100,30134,1
10100,30398,7
10100,30440,2
10100,30511,8
10100,30714,1
10100,30883,2
10100,30893,1
10100,31105,1
10100,31943,1
10100,32005,2
10100,32223,1
10100,32237,1
10100,32238,1
10100,32259,1
10100,32614,1
10100,32737,1
10100,32782,1
10100,33037,3
10100,33335,2
10100,33406,1
10100,33439,3
10100,33474,1
10100,33694,1
10100,33885,1
10100,34110,2
10100,34407,2
10100,34538,1
10100,34570,1
10100,34655,1
10100,34666,1
10100,34681,1
10100,35262,1
10100,35321,1
10100,35534,1
10100,35632,1
10100,35680,1
10100,35838,1
10100,35889,1
10100,36286,1
10100,36421,1
10100,36832,3
10100,37009,2
10100,37188,1
10100,37485,1
10100,37587,2
10100,37613,1
10100,37896,1
10100,37903,1
10100,38017,2
10100,38360,2
10100,38374,3
10100,38542,2
10100,39125,2
10100,40841,2
10100,41690,1
10100,42082,1
10100,42123,1
10100,42265,2
10100,42379,1
10100,42411,1
10100,44481,1
10100,44856,1
10100,45034,1
10100,46003,4
10100,46033,3
10100,48608,2
10100,49381,2
10100,49424,1
10100,51695,1
10100,52559,1
10100,52810,1
10100,53419,1
10100,54421,1
10100,59269,1
10100,59586,1
10100,60207,1
10100,60450,1
10100,60980,1
10100,63314,3
10100,63625,3
10100,65991,3
10100,66510,1
10100,69677,1
10100,69870,1
10100,71157,5
10100,75415,1
10100,78501,2
10100,80085,1
10100,80160,4
10100,81112,1
10100,87956,1
10100,88051,1
10100,95241,2
10100,111903,2
10100,113085,9
10100,125938,2
10100,133366,1
10100,202892,8
10100,511752,4
10100,511914,2
10100,512159,15
10100,513904,3
10100,514670,1
10100,515971,1
10100,516911,2
10100,517078,2
10100,517372,2
10100,517426,2
10100,518731,1
10100,519387,1
10100,519389,1
10100,519392,1
10100,519413,2
10100,519415,1
10100,519772,1
10100,519975,1
10100,520409,7
10100,520764,1
10100,520792,1
10100,521627,4
10100,521693,16
10100,522405,3
10100,522472,2
10100,523564,187
10100,523644,1
10100,523923,19
10100,524005,1
10100,524375,3
10100,524753,1
10100,524756,1
10100,524789,1
10100,525191,9
10100,525266,3
10100,525844,2
10100,525958,4
10100,526031,3
10100,527690,15
10100,527694,3
10100,529578,1
10100,529811,1
10100,530085,2
10100,531848,1
10100,531899,1
10100,531985,3
10100,532569,2
10100,532653,1
10100,532839,2
10100,533895,1
10100,534040,1
10100,536444,2
10100,555383,31
10100,558778,3
10100,581131,3
10100,588414,1
10101,10038,8
10101,10070,1
10101,10167,3
10101,10192,3
10101,10202,4
10101,10323,6
10101,10333,8
10101,10360,15
10101,10447,1
10101,10760,36
10101,10775,3
10101,10920,8
10101,10957,4
10101,10975,86
10101,11014,1
10101,11066,15
10101,11108,1
10101,11118,1
10101,11164,5
10101,11233,5
10101,11371,9
10101,11397,1
10101,11416,3
10101,11610,1
10101,11750,6
10101,11795,8
10101,12086,3
10101,12135,5
10101,12232,6
10101,12278,3
10101,12419,1
10101,12830,1
10101,12868,1
10101,13381,1
10101,13501,1
10101,14200,10
10101,15699,1
10101,17461,2
10101,17556,2
10101,18138,1
10101,18825,2
10101,19554,1
10101,19753,1
10101,27194,1
10101,30194,2
10101,63441,1
10101,520300,132
10101,523808,1
10101,529641,2
10101,581131,2
10106,10001,5
10106,10010,108
10106,10017,6
10106,10101,8
10106,10109,3
10106,10167,1
10106,10184,18
10106,10197,2
10106,10202,2
10106,10203,11
10106,10228,1
10106,10243,2
10106,10246,9
10106,10259,5
10106,10315,6
10106,10323,2
10106,10361,34
10106,10447,10
10106,10584,2
10106,10923,31
10106,10957,1
10106,11133,1
10106,11137,1
10106,11164,32
10106,11205,4
10106,11391,1
10106,11572,2
10106,11782,5
10106,12053,2
10106,12110,1
10106,12129,1
10106,13114,2
10106,13274,29
10106,13794,2
10106,14899,2
10106,15831,2
10106,16931,9
10106,17144,1
10106,17266,1
10106,19082,1
10106,19420,1
10106,19454,4
10106,19753,15
10106,20399,1
10106,20652,73
10106,21287,1
10106,21804,1
10106,22034,1
10106,22328,1
10106,22847,3
10106,26393,1
10106,28945,1
10106,29859,1
10106,30480,3
10106,30789,2
10106,30803,2
10106,31334,1
10106,33474,3
10106,37871,1
10106,41089,1
10106,516820,32
10106,521675,1
10106,522865,4
10106,523921,1
10106,527694,1
10106,527699,1
10106,531898,1
10106,531985,1
10106,534040,5
10106,801828,38
10106,806876,1
10106,808023,16
10106,913441,15
10106,926518,50
10109,10005,6
10109,10070,8
10109,10082,6
10109,10115,13
10109,10145,1
10109,10148,1
10109,10167,2
10109,10212,4
10109,10360,2
10109,10406,35
10109,10502,1
10109,10636,4
10109,10850,38
10109,10868,141
10109,10872,2
10109,10875,1
10109,10887,1
10109,10962,2
10109,10971,4
10109,10975,167
10109,11066,2
10109,11177,5
10109,11208,63
10109,11233,3
10109,11370,1
10109,11371,1
10109,11416,113
10109,11441,1
10109,11526,36
10109,11750,71
10109,11795,102
10109,12084,3
10109,12278,1
10109,12395,1
10109,12724,56
10109,12798,2
10109,13007,1
10109,13122,1
10109,13240,2
10109,13289,1
10109,13441,1
10109,14373,35
10109,15198,9
10109,15699,9
10109,17144,1
10109,17461,45
10109,17837,1
10109,18026,39
10109,18138,44
10109,18335,31
10109,18825,30
10109,18876,5
10109,19066,15
10109,19283,1
10109,19508,29
10109,19554,33
10109,19563,21
10109,19686,51
10109,20922,47
10109,23775,18
10109,23835,1
10109,51658,1
10109,89545,2
10109,99043,35
10109,513691,3
10109,513764,44
10109,515799,12
10109,515800,27
10109,516361,13
10109,516362,54
10109,516363,64
10109,518450,20
10109,519461,23
10109,519624,96
10109,519724,39
10109,519926,18
10109,521028,50
10109,523317,2
10109,523769,2
10109,524215,1
10109,525958,1
10109,527704,1
10109,529571,1
10109,529641,45
10109,531863,23
10109,532748,2
10109,532909,2
10115,10030,15
10115,10074,40
10115,10091,2
10115,10100,2
10115,10145,4
10115,10147,171
10115,10167,1
10115,10173,9
10115,10184,4
10115,10212,4
10115,10228,23
10115,10244,82
10115,10257,2
10115,10259,2
10115,10263,1
10115,10287,15
10115,10315,2
10115,10323,6
10115,10348,1
10115,10361,13
10115,10364,127
10115,10373,13
10115,10417,8
10115,10432,1
10115,10447,2
10115,10448,19
10115,10494,64
10115,10580,17
10115,10609,5
10115,10641,3
10115,10667,49
10115,10728,1
10115,10778,25
10115,10780,5
10115,10783,15
10115,10875,7
10115,10887,2
10115,10957,1
10115,10962,8
10115,10971,4
10115,10986,1
10115,10992,32
10115,11017,1
10115,11018,22
10115,11091,1
10115,11108,4
10115,11118,2
10115,11125,25
10115,11133,4
10115,11187,1
10115,11191,1
10115,11205,20
10115,11219,2
10115,11252,6
10115,11272,1
10115,11303,4
10115,11361,25
10115,11472,58
10115,11599,7
10115,11630,1
10115,11677,130
10115,11697,2
10115,11727,2
10115,11826,127
10115,11832,28
10115,11895,3
10115,11927,29
10115,12053,1
10115,12143,2
10115,12156,41
10115,12275,13
10115,12395,6
10115,12427,80
10115,12628,1
10115,12798,1
10115,13007,1
10115,13122,1
10115,13264,1
10115,13274,11
10115,14036,1
10115,14091,29
10115,14168,36
10115,14606,12
10115,15052,84
10115,15225,1
10115,15597,5
10115,15718,1
10115,15831,5
10115,16168,11
10115,16475,57
10115,16482,22
10115,16815,6
10115,16904,126
10115,16931,2
10115,17066,2
10115,17404,5
10115,17556,3
10115,17584,32
10115,17767,1
10115,18116,3
10115,18739,28
10115,18907,7
10115,19187,1
10115,20021,1
10115,20143,13
10115,20509,29
10115,21026,20
10115,21342,20
10115,21392,16
10115,22292,1
10115,22584,16
10115,22620,53
10115,23446,15
10115,24410,19
10115,28160,10
10115,30194,8
10115,30511,65
10115,30883,4
10115,31429,1
10115,31943,1
10115,33037,78
10115,33335,11
10115,38423,1
10115,41690,5
10115,42411,1
10115,44469,2
10115,52174,1
10115,52810,1
10115,60980,2
10115,63625,1
10115,65991,2
10115,76637,3
10115,76746,2
10115,80085,23
10115,88051,40
10115,89545,2
10115,99043,2
10115,113085,2
10115,125938,1
10115,139381,23
10115,512118,1
10115,512159,51
10115,512415,32
10115,512673,4
10115,513114,1
10115,514252,1
10115,514293,1
10115,514481,30
10115,515799,16
10115,515800,4
10115,516152,14
10115,516980,2
10115,517426,4
10115,519392,1
10115,519413,1
10115,519415,1
10115,519461,1
10115,520409,4
10115,520488,30
10115,520664,1
10115,521463,2
10115,521627,21
10115,521693,203
10115,522711,1
10115,523564,78
10115,523644,1
10115,523769,5
10115,523921,1
10115,524162,4
10115,524375,27
10115,524753,18
10115,524756,9
10115,524789,4
10115,525266,1
10115,526031,3
10115,527690,13
10115,529200,43
10115,529571,3
10115,529811,34
10115,531863,5
10115,531898,1
10115,531899,1
10115,532569,11
10115,532748,11
10115,532839,11
10115,532909,1
10115,555227,7
10115,555383,8
10115,556817,5
10115,570458,71
10115,581131,9
10115,588414,10
10117,10001,1
10117,10038,333
10117,10106,2
10117,10146,4
10117,10197,1
10117,10202,16
10117,10283,1
10117,10287,1
10117,10315,31
10117,10323,16
10117,10333,3
10117,10361,3
10117,10417,1
10117,10447,5
10117,10480,3
10117,10489,36
10117,10584,4
10117,10688,1
10117,10709,1
10117,10775,2
10117,10876,1
10117,10923,55
10117,10944,2
10117,11014,2
10117,11133,8
10117,11137,12
10117,11205,13
10117,11361,5
10117,11397,5
10117,11435,1
10117,11572,4
10117,11782,2
10117,12041,1
10117,12053,3
10117,12129,2
10117,12215,1
10117,12237,1
10117,12242,3
10117,12614,19
10117,13156,1
10117,13274,4
10117,13600,1
10117,14110,3
10117,14861,1
10117,14899,7
10117,15323,1
10117,15352,1
10117,15831,8
10117,16168,3
10117,16263,1
10117,16815,3
10117,16931,23
10117,17815,2
10117,17908,1
10117,18167,1
10117,18211,1
10117,18940,1
10117,19856,1
10117,31334,1
10117,75379,18
10117,513114,2
10117,516820,6
10117,519538,1
10117,521675,2
10117,522865,10
10117,523438,1
10117,523643,5
10117,523858,1
10117,531985,1
10117,570013,1
10117,581131,4
10117,800146,21
10117,801828,2
10117,802401,1
10117,803986,1
10117,806736,1
10117,806876,2
10117,807265,2
10117,808023,53
10117,808257,7
10117,903327,29
10117,913441,47
10117,926518,4
10118,10030,22
10118,10074,10
10118,10100,1
10118,10109,3
10118,10136,1
10118,10184,8
10118,10203,10
10118,10263,159
10118,10373,1
10118,10407,21
10118,10447,1
10118,10731,1
10118,10962,3
10118,10970,1
10118,10971,1
10118,11205,5
10118,11476,4
10118,11508,1
10118,11646,11
10118,11782,1
10118,12143,27
10118,12621,85
10118,12768,4
10118,13274,11
10118,14110,10
10118,14252,2
10118,14899,3
10118,15052,2
10118,15718,1
10118,18340,4
10118,19187,1
10118,19532,2
10118,21392,14
10118,23446,1
10118,36925,2
10118,65991,1
10118,73005,1
10118,199352,2
10118,231936,2
10118,511752,4
10118,512617,1
10118,513114,26
10118,513222,5
10118,516500,1
10118,520386,1
10118,520792,31
10118,521463,2
10118,522310,2
10118,522355,1
10118,523644,1
10118,524005,1
10118,529031,113
10118,529811,1
10118,532839,3
10118,801828,166
10118,806876,1
10118,926518,99
10128,10001,77
10128,10010,88
10128,10017,94
10128,10033,2
10128,10106,76
10128,10117,157
10128,10146,56
10128,10153,1
10128,10197,212
10128,10228,16
10128,10244,23
10128,10246,12
10128,10257,50
10128,10259,83
10128,10263,1
10128,10283,8
10128,10287,2
10128,10373,3
10128,10489,3
10128,10493,1
10128,10536,2
10128,10570,7
10128,10584,21
10128,10620,2
10128,10688,7
10128,10709,12
10128,10728,31
10128,10731,7
10128,10739,235
10128,10743,1
10128,10775,1
10128,10788,1
10128,10867,1
10128,10923,1
10128,10925,14
10128,10944,181
10128,10957,1
10128,10970,2
10128,10992,1
10128,11091,16
10128,11137,3
10128,11154,30
10128,11249,2
10128,11303,1
10128,11378,8
10128,11391,1
10128,11397,31
10128,11476,3
10128,11507,2
10128,11508,2
10128,11572,16
10128,11646,1
10128,11666,10
10128,11782,5
10128,11790,1
10128,11927,8
10128,11950,6
10128,11988,3
10128,12053,10
10128,12066,1
10128,12129,3
10128,12143,13
10128,12150,1
10128,12237,6
10128,12242,5
10128,12420,11
10128,12459,51
10128,12507,1
10128,12530,1
10128,12614,66
10128,12621,5
10128,12747,2
10128,12868,1
10128,13114,3
10128,13156,2
10128,13181,1
10128,13472,1
10128,13600,5
10128,13825,2
10128,13895,27
10128,13963,36
10128,14106,10
10128,14110,16
10128,14168,3
10128,14252,7
10128,14466,22
10128,14491,1
10128,14511,2
10128,14529,1
10128,14700,41
10128,14861,11
10128,14926,3
10128,14998,19
10128,15225,2
10128,15261,31
10128,15323,13
10128,15352,4
10128,15420,1
10128,15424,1
10128,15597,3
10128,15665,3
10128,15791,1
10128,15831,7
10128,16068,13
10128,16109,7
10128,16168,32
10128,16445,1
10128,16568,1
10128,16603,2
10128,16657,1
10128,16815,66
10128,17022,13
10128,17284,1
10128,17357,9
10128,17426,12
10128,17527,21
10128,17584,11
10128,17616,1
10128,17815,34
10128,18089,3
10128,18167,10
10128,18173,7
10128,18211,22
10128,18512,27
10128,19041,12
10128,19422,1
10128,19856,7
10128,19924,30
10128,19951,3
10128,20006,21
10128,20021,3
10128,20750,9
10128,21026,5
10128,21641,2
10128,21944,1
10128,22292,1
10128,22309,1
10128,23446,2
10128,25108,1
10128,25110,1
10128,25438,3
10128,27010,6
10128,30194,37
10128,30883,2
10128,33474,30
10128,35930,6
10128,36717,1
10128,36925,1
10128,38423,6
10128,46003,1
10128,60254,1
10128,68166,13
10128,76637,3
10128,76746,23
10128,79679,1
10128,80565,2
10128,82720,1
10128,85544,1
10128,90589,3
10128,99367,1
10128,110055,26
10128,111277,1
10128,112105,1
10128,199352,3
10128,213338,1
10128,511752,4
10128,511996,10
10128,512121,12
10128,512176,12
10128,512415,21
10128,512530,2
10128,512617,6
10128,512688,2
10128,512821,3
10128,513114,20
10128,513222,1
10128,513681,17
10128,513842,20
10128,513904,24
10128,514480,11
10128,514481,2
10128,514764,3
10128,514979,7
10128,515145,16
10128,516228,2
10128,516500,2
10128,517165,2
10128,517167,8
10128,517936,1
10128,518426,38
10128,519124,2
10128,519387,4
10128,519389,1
10128,519411,1
10128,519538,185
10128,519539,6
10128,520386,2
10128,520628,9
10128,520664,9
10128,521298,1
10128,522865,1
10128,523438,1
10128,523641,6
10128,523643,2
10128,523644,1
10128,523858,56
10128,524138,1
10128,525289,10
10128,527699,1
10128,531425,1
10128,531899,10
10128,531900,5
10128,531983,13
10128,531985,1
10128,532198,17
10128,533751,2
10128,533752,19
10128,534038,1
10128,555500,6
10128,556817,1
10128,558778,5
10128,559386,1
10128,570013,23
10128,581331,8
10136,10030,6
10136,10070,23
10136,10184,1
10136,10192,32
10136,10197,5
10136,10212,6
10136,10243,1
10136,10246,1
10136,10287,1
10136,10442,69
10136,10795,1
10136,10872,21
10136,10875,9
10136,11205,1
10136,11378,4
10136,11599,2
10136,11832,1
10136,11895,1
10136,12053,1
10136,12135,1
10136,12143,1
10136,12242,4
10136,12391,1
10136,12990,1
10136,14106,2
10136,14608,1
10136,15602,1
10136,17022,1
10136,19508,1
10136,20652,16
10136,38847,2
10136,51658,2
10136,60980,4
10136,512192,1
10136,512324,2
10136,513114,4
10136,516911,1
10136,519461,4
10136,520117,2
10136,520409,1
10136,521190,5
10136,521693,2
10136,522302,2
10136,523769,26
10136,531863,1
10136,532909,72
10145,10031,19
10145,10038,12
10145,10106,4
10145,10115,1
10145,10117,6
10145,10146,1
10145,10148,1
10145,10297,23
10145,10406,86
10145,10448,1
10145,10494,1
10145,10760,1
10145,10867,80
10145,10879,24
10145,10986,1
10145,10995,162
10145,11018,1
10145,11118,3
10145,11137,32
10145,11191,1
10145,11219,2
10145,11378,23
10145,11397,63
10145,11405,2
10145,11435,1
10145,11472,4
10145,11526,11
10145,11579,10
10145,11610,1
10145,11677,201
10145,11826,159
10145,11887,1
10145,11895,6
10145,12110,8
10145,12255,221
10145,12275,1
10145,12507,1
10145,13111,3
10145,13240,7
10145,14049,6
10145,14106,11
10145,14861,6
10145,15597,1
10145,15831,19
10145,17284,2
10145,17548,1
10145,17668,1
10145,18211,16
10145,18687,1
10145,18745,8
10145,18817,5
10145,18825,6
10145,19283,1
10145,19454,2
10145,19463,13
10145,20143,2
10145,20755,5
10145,21151,2
10145,21641,4
10145,22194,1
10145,24338,1
10145,24410,6
10145,24687,2
10145,30280,6
10145,30883,3
10145,76637,3
10145,99043,2
10145,129687,1
10145,202892,23
10145,513114,1
10145,513904,1
10145,514764,122
10145,515799,2
10145,520188,61
10145,520764,1
10145,521115,1
10145,521627,1
10145,523317,17
10145,524005,3
10145,530085,93
10145,531985,4
10145,532748,1
10145,534040,2
10146,10001,3
10146,10010,41
10146,10017,6
10146,10074,6
10146,10091,1
10146,10106,2
10146,10228,4
10146,10257,19
10146,10297,1
10146,10348,1
10146,10417,21
10146,10480,1
10146,10494,2
10146,10584,2
10146,10780,2
10146,10887,2
10146,10923,1
10146,10925,1
10146,10992,2
10146,11108,1
10146,11250,1
10146,11272,1
10146,11361,2
10146,11397,2
10146,11677,1
10146,11826,1
10146,11832,2
10146,11927,1
10146,12184,5
10146,12215,3
10146,13329,1
10146,16109,1
10146,16263,1
10146,16445,1
10146,17426,1
10146,17616,1
10146,18907,1
10146,23399,1
10146,27620,1
10146,28160,1
10146,33474,1
10146,512121,1
10146,517426,1
10146,520664,1
10146,523643,1
10146,523858,5
10146,523921,6
10146,527699,1
10146,531983,4
10146,531985,1
10146,532569,8
10146,534038,1
10146,555227,1
10146,570013,1
10147,10010,188
10147,10017,110
10147,10030,2
10147,10074,23
10147,10091,13
10147,10100,1
10147,10115,17
10147,10173,76
10147,10197,24
10147,10228,453
10147,10257,80
10147,10259,49
10147,10287,77
10147,10348,14
10147,10361,261
10147,10373,7
10147,10417,262
10147,10432,1
10147,10447,1
10147,10494,8
10147,10580,29
10147,10609,3
10147,10667,10
10147,10709,8
10147,10728,35
10147,10778,2
10147,10780,4
10147,10783,7
10147,10962,11
10147,10971,1
10147,10992,4
10147,11018,15
10147,11091,68
10147,11101,1
10147,11118,81
10147,11125,8
10147,11187,4
10147,11191,1
10147,11252,2
10147,11272,10
10147,11378,1
10147,11472,2
10147,11507,2
10147,11509,8
10147,11599,2
10147,11666,2
10147,11677,3
10147,11720,10
10147,11782,1
10147,11832,1
10147,11895,32
10147,11950,1
10147,12053,2
10147,12156,22
10147,12275,71
10147,12349,2
10147,12427,5
10147,12459,8
10147,12824,3
10147,13274,1
10147,13329,1
10147,13472,2
10147,13764,1
10147,13959,1
10147,14168,16
10147,14606,55
10147,14700,3
10147,14888,5
10147,15718,2
10147,15831,50
10147,15994,2
10147,16168,26
10147,16263,1
10147,16482,2
10147,16809,3
10147,16815,6
10147,16904,2
10147,17066,2
10147,17270,6
10147,17340,4
10147,17357,1
10147,17375,1
10147,17478,4
10147,17584,1
10147,17608,2
10147,17653,8
10147,17775,1
10147,18116,1
10147,18432,1
10147,18478,1
10147,18907,2
10147,19658,4
10147,19692,1
10147,19787,1
10147,19911,1
10147,20021,1
10147,20143,1
10147,20240,3
10147,20338,1
10147,20440,1
10147,20572,4
10147,20859,3
10147,20885,6
10147,20967,5
10147,22253,1
10147,22292,2
10147,22557,4
10147,22620,2
10147,22772,1
10147,22922,2
10147,23202,3
10147,23226,4
10147,23349,1
10147,23919,2
10147,24410,2
10147,24568,1
10147,25110,1
10147,25286,1
10147,25438,1
10147,25611,3
10147,26416,1
10147,26528,1
10147,27716,1
10147,27750,2
10147,27829,2
10147,28160,1
10147,28980,1
10147,29469,1
10147,29514,1
10147,29702,2
10147,30436,1
10147,30511,7
10147,31301,3
10147,31308,2
10147,31429,1
10147,31563,1
10147,31943,4
10147,32223,1
10147,33037,76
10147,33137,1
10147,33215,1
10147,33303,2
10147,33335,3
10147,34538,2
10147,34570,1
10147,34845,2
10147,35262,3
10147,37903,1
10147,41097,1
10147,43886,2
10147,44469,2
10147,47357,2
10147,52810,1
10147,60450,2
10147,63314,2
10147,67975,4
10147,74052,6
10147,77614,2
10147,80085,9
10147,80160,5
10147,81112,4
10147,88051,3
10147,99043,2
10147,100103,2
10147,100485,1
10147,111787,1
10147,125938,9
10147,133366,1
10147,199352,1
10147,511914,5
10147,512121,2
10147,512415,1
10147,512673,32
10147,512705,2
10147,513904,1
10147,514252,28
10147,514293,4
10147,514481,1
10147,514670,1
10147,515476,2
10147,515799,8
10147,515800,1
10147,515900,7
10147,515971,3
10147,516152,2
10147,516909,2
10147,517079,1
10147,517372,1
10147,517426,1
10147,517752,4
10147,518016,2
10147,518439,1
10147,518544,1
10147,518730,2
10147,518731,1
10147,518983,2
10147,519387,1
10147,519389,4
10147,519539,3
10147,519650,2
10147,519931,3
10147,520409,3
10147,520449,5
10147,520488,1
10147,520764,1
10147,520792,1
10147,521628,2
10147,521693,15
10147,523564,1
10147,523860,44
10147,524005,1
10147,524366,1
10147,524375,14
10147,524756,36
10147,524789,5
10147,524899,2
10147,525289,1
10147,526031,1
10147,526286,5
10147,527690,3
10147,529200,19
10147,529811,9
10147,531014,2
10147,531898,24
10147,531899,5
10147,532254,1
10147,532748,1
10147,532839,4
10147,533129,4
10147,533895,3
10147,555383,2
10147,556303,5
10147,556817,1
10147,570458,5
10148,10005,153
10148,10030,5
10148,10031,12
10148,10070,207
10148,10212,12
10148,10502,20
10148,10573,6
10148,10636,74
10148,10850,5
10148,10875,25
10148,10962,7
